CSD Number,Province Code,Indicator,Indicator Sort,Children Count,Percent,Value Status
4718814,47,Below LIM,1,20,36.4,Reportable
4718814,47,Indigenous Identity,2,55,100.0,Reportable
4718814,47,Parent(s) Less Than High School,3,20,33.33333333333333,Reportable
4718814,47,Immigrant Parent(s),4,,,Suppressed
4718814,47,Lone Parent,5,,,Missing
4718815,47,Below LIM,1,,,Suppressed
4718815,47,Indigenous Identity,2,10,100.0,Reportable
4718815,47,Parent(s) Less Than High School,3,0,,Reportable
4718815,47,Immigrant Parent(s),4,,,Suppressed
4718815,47,Lone Parent,5,,,Missing
4718817,47,Below LIM,1,60,57.1,Reportable
4718817,47,Indigenous Identity,2,110,100.0,Reportable
4718817,47,Parent(s) Less Than High School,3,25,22.727272727272727,Reportable
4718817,47,Immigrant Parent(s),4,,,Suppressed
4718817,47,Lone Parent,5,,,Missing
4718818,47,Below LIM,1,35,41.2,Reportable
4718818,47,Indigenous Identity,2,85,100.0,Reportable
4718818,47,Parent(s) Less Than High School,3,30,35.294117647058826,Reportable
4718818,47,Immigrant Parent(s),4,,,Suppressed
4718818,47,Lone Parent,5,,,Missing
4718819,47,Below LIM,1,25,45.5,Reportable
4718819,47,Indigenous Identity,2,55,100.0,Reportable
4718819,47,Parent(s) Less Than High School,3,15,27.27272727272727,Reportable
4718819,47,Immigrant Parent(s),4,,,Suppressed
4718819,47,Lone Parent,5,,,Missing
4718820,47,Below LIM,1,135,52.9,Reportable
4718820,47,Indigenous Identity,2,255,100.0,Reportable
4718820,47,Parent(s) Less Than High School,3,105,41.17647058823529,Reportable
4718820,47,Immigrant Parent(s),4,,,Suppressed
4718820,47,Lone Parent,5,,,Missing
4718821,47,Below LIM,1,,,Suppressed
4718821,47,Indigenous Identity,2,,,Suppressed
4718821,47,Parent(s) Less Than High School,3,,,Suppressed
4718821,47,Immigrant Parent(s),4,,,Suppressed
4718821,47,Lone Parent,5,,,Suppressed
4718822,47,Below LIM,1,35,26.9,Reportable
4718822,47,Indigenous Identity,2,130,100.0,Reportable
4718822,47,Parent(s) Less Than High School,3,55,42.30769230769231,Reportable
4718822,47,Immigrant Parent(s),4,,,Suppressed
4718822,47,Lone Parent,5,,,Missing
4718823,47,Below LIM,1,,,Suppressed
4718823,47,Indigenous Identity,2,,,Suppressed
4718823,47,Parent(s) Less Than High School,3,,,Suppressed
4718823,47,Immigrant Parent(s),4,,,Suppressed
4718823,47,Lone Parent,5,,,Suppressed
4718824,47,Below LIM,1,50,40.0,Reportable
4718824,47,Indigenous Identity,2,120,96.0,Reportable
4718824,47,Parent(s) Less Than High School,3,60,50.0,Reportable
4718824,47,Immigrant Parent(s),4,,,Suppressed
4718824,47,Lone Parent,5,,,Missing
4718825,47,Below LIM,1,,,Suppressed
4718825,47,Indigenous Identity,2,,,Suppressed
4718825,47,Parent(s) Less Than High School,3,,,Suppressed
4718825,47,Immigrant Parent(s),4,,,Suppressed
4718825,47,Lone Parent,5,,,Suppressed
4718826,47,Below LIM,1,,,Suppressed
4718826,47,Indigenous Identity,2,25,100.0,Reportable
4718826,47,Parent(s) Less Than High School,3,0,,Reportable
4718826,47,Immigrant Parent(s),4,,,Suppressed
4718826,47,Lone Parent,5,,,Missing
4718827,47,Below LIM,1,15,50.0,Reportable
4718827,47,Indigenous Identity,2,30,100.0,Reportable
4718827,47,Parent(s) Less Than High School,3,25,83.33333333333334,Reportable
4718827,47,Immigrant Parent(s),4,,,Suppressed
4718827,47,Lone Parent,5,,,Missing
4718828,47,Below LIM,1,30,37.5,Reportable
4718828,47,Indigenous Identity,2,80,100.0,Reportable
4718828,47,Parent(s) Less Than High School,3,65,81.25,Reportable
4718828,47,Immigrant Parent(s),4,,,Suppressed
4718828,47,Lone Parent,5,,,Missing
4718829,47,Below LIM,1,,,Suppressed
4718829,47,Indigenous Identity,2,,,Suppressed
4718829,47,Parent(s) Less Than High School,3,,,Suppressed
4718829,47,Immigrant Parent(s),4,,,Suppressed
4718829,47,Lone Parent,5,,,Suppressed
4718831,47,Below LIM,1,15,33.3,Reportable
4718831,47,Indigenous Identity,2,45,100.0,Reportable
4718831,47,Parent(s) Less Than High School,3,30,66.66666666666666,Reportable
4718831,47,Immigrant Parent(s),4,,,Suppressed
4718831,47,Lone Parent,5,,,Missing
4718832,47,Below LIM,1,65,38.2,Reportable
4718832,47,Indigenous Identity,2,170,100.0,Reportable
4718832,47,Parent(s) Less Than High School,3,110,64.70588235294117,Reportable
4718832,47,Immigrant Parent(s),4,,,Suppressed
4718832,47,Lone Parent,5,,,Missing
4718839,47,Below LIM,1,40,40.0,Reportable
4718839,47,Indigenous Identity,2,100,100.0,Reportable
4718839,47,Parent(s) Less Than High School,3,30,30.0,Reportable
4718839,47,Immigrant Parent(s),4,,,Suppressed
4718839,47,Lone Parent,5,,,Missing
4718844,47,Below LIM,1,,,Suppressed
4718844,47,Indigenous Identity,2,,,Suppressed
4718844,47,Parent(s) Less Than High School,3,,,Suppressed
4718844,47,Immigrant Parent(s),4,,,Suppressed
4718844,47,Lone Parent,5,,,Suppressed
4718849,47,Below LIM,1,,,Suppressed
4718849,47,Indigenous Identity,2,,,Suppressed
4718849,47,Parent(s) Less Than High School,3,,,Suppressed
4718849,47,Immigrant Parent(s),4,,,Suppressed
4718849,47,Lone Parent,5,,,Suppressed
4718852,47,Below LIM,1,70,58.3,Reportable
4718852,47,Indigenous Identity,2,120,100.0,Reportable
4718852,47,Parent(s) Less Than High School,3,55,45.83333333333333,Reportable
4718852,47,Immigrant Parent(s),4,,,Suppressed
4718852,47,Lone Parent,5,,,Missing
4718854,47,Below LIM,1,,,Missing
4718854,47,Indigenous Identity,2,,,Missing
4718854,47,Parent(s) Less Than High School,3,,,Suppressed
4718854,47,Immigrant Parent(s),4,,,Suppressed
4718854,47,Lone Parent,5,,,Missing
4718855,47,Below LIM,1,,,Suppressed
4718855,47,Indigenous Identity,2,,,Suppressed
4718855,47,Parent(s) Less Than High School,3,,,Suppressed
4718855,47,Immigrant Parent(s),4,,,Suppressed
4718855,47,Lone Parent,5,,,Suppressed
4718860,47,Below LIM,1,,,Suppressed
4718860,47,Indigenous Identity,2,,,Suppressed
4718860,47,Parent(s) Less Than High School,3,,,Suppressed
4718860,47,Immigrant Parent(s),4,,,Suppressed
4718860,47,Lone Parent,5,,,Suppressed
4801003,48,Below LIM,1,0,0.0,Reportable
4801003,48,Indigenous Identity,2,20,4.4,Reportable
4801003,48,Parent(s) Less Than High School,3,45,10.0,Reportable
4801003,48,Immigrant Parent(s),4,70,15.555555555555555,Reportable
4801003,48,Lone Parent,5,10,2.2222222222222223,Reportable
4801006,48,Below LIM,1,510,14.0,Reportable
4801006,48,Indigenous Identity,2,300,8.2,Reportable
4801006,48,Parent(s) Less Than High School,3,210,5.761316872427984,Reportable
4801006,48,Immigrant Parent(s),4,720,19.753086419753085,Reportable
4801006,48,Lone Parent,5,650,17.832647462277095,Reportable
4801008,48,Below LIM,1,0,0.0,Reportable
4801008,48,Indigenous Identity,2,10,3.2,Reportable
4801008,48,Parent(s) Less Than High School,3,160,51.61290322580645,Reportable
4801008,48,Immigrant Parent(s),4,175,56.451612903225815,Reportable
4801008,48,Lone Parent,5,0,0.0,Reportable
4801009,48,Below LIM,1,0,0.0,Reportable
4801009,48,Indigenous Identity,2,10,25.0,Reportable
4801009,48,Parent(s) Less Than High School,3,15,37.5,Reportable
4801009,48,Immigrant Parent(s),4,20,50.0,Reportable
4801009,48,Lone Parent,5,0,0.0,Reportable
4801014,48,Below LIM,1,55,25.0,Reportable
4801014,48,Indigenous Identity,2,0,0.0,Reportable
4801014,48,Parent(s) Less Than High School,3,135,61.36363636363637,Reportable
4801014,48,Immigrant Parent(s),4,150,68.18181818181817,Reportable
4801014,48,Lone Parent,5,0,0.0,Reportable
4801018,48,Below LIM,1,65,17.6,Reportable
4801018,48,Indigenous Identity,2,0,0.0,Reportable
4801018,48,Parent(s) Less Than High School,3,55,14.864864864864865,Reportable
4801018,48,Immigrant Parent(s),4,160,43.24324324324324,Reportable
4801018,48,Lone Parent,5,50,13.513513513513514,Reportable
4802001,48,Below LIM,1,35,14.9,Reportable
4802001,48,Indigenous Identity,2,15,6.4,Reportable
4802001,48,Parent(s) Less Than High School,3,20,8.51063829787234,Reportable
4802001,48,Immigrant Parent(s),4,80,34.04255319148936,Reportable
4802001,48,Lone Parent,5,10,4.25531914893617,Reportable
4802002,48,Below LIM,1,,,Suppressed
4802002,48,Indigenous Identity,2,0,0.0,Reportable
4802002,48,Parent(s) Less Than High School,3,0,,Reportable
4802002,48,Immigrant Parent(s),4,0,,Reportable
4802002,48,Lone Parent,5,0,,Reportable
4802004,48,Below LIM,1,0,0.0,Reportable
4802004,48,Indigenous Identity,2,10,22.2,Reportable
4802004,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4802004,48,Immigrant Parent(s),4,0,0.0,Reportable
4802004,48,Lone Parent,5,0,0.0,Reportable
4802006,48,Below LIM,1,0,0.0,Reportable
4802006,48,Indigenous Identity,2,0,0.0,Reportable
4802006,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4802006,48,Immigrant Parent(s),4,0,0.0,Reportable
4802006,48,Lone Parent,5,0,0.0,Reportable
4802008,48,Below LIM,1,45,10.7,Reportable
4802008,48,Indigenous Identity,2,0,0.0,Reportable
4802008,48,Parent(s) Less Than High School,3,20,4.761904761904762,Reportable
4802008,48,Immigrant Parent(s),4,80,19.047619047619047,Reportable
4802008,48,Lone Parent,5,20,4.761904761904762,Reportable
4802009,48,Below LIM,1,0,0.0,Reportable
4802009,48,Indigenous Identity,2,10,6.3,Reportable
4802009,48,Parent(s) Less Than High School,3,15,9.375,Reportable
4802009,48,Immigrant Parent(s),4,0,0.0,Reportable
4802009,48,Lone Parent,5,10,6.25,Reportable
4802011,48,Below LIM,1,145,14.5,Reportable
4802011,48,Indigenous Identity,2,30,3.0,Reportable
4802011,48,Parent(s) Less Than High School,3,90,8.955223880597014,Reportable
4802011,48,Immigrant Parent(s),4,290,28.855721393034827,Reportable
4802011,48,Lone Parent,5,15,1.4925373134328357,Reportable
4802012,48,Below LIM,1,805,12.6,Reportable
4802012,48,Indigenous Identity,2,660,10.4,Reportable
4802012,48,Parent(s) Less Than High School,3,385,6.03921568627451,Reportable
4802012,48,Immigrant Parent(s),4,1765,27.686274509803923,Reportable
4802012,48,Lone Parent,5,1020,16.0,Reportable
4802013,48,Below LIM,1,30,10.5,Reportable
4802013,48,Indigenous Identity,2,35,12.3,Reportable
4802013,48,Parent(s) Less Than High School,3,15,5.263157894736842,Reportable
4802013,48,Immigrant Parent(s),4,30,10.526315789473683,Reportable
4802013,48,Lone Parent,5,35,12.280701754385964,Reportable
4802014,48,Below LIM,1,40,17.4,Reportable
4802014,48,Indigenous Identity,2,0,0.0,Reportable
4802014,48,Parent(s) Less Than High School,3,30,13.043478260869565,Reportable
4802014,48,Immigrant Parent(s),4,70,30.434782608695656,Reportable
4802014,48,Lone Parent,5,0,0.0,Reportable
4802016,48,Below LIM,1,0,0.0,Reportable
4802016,48,Indigenous Identity,2,0,0.0,Reportable
4802016,48,Parent(s) Less Than High School,3,0,,Reportable
4802016,48,Immigrant Parent(s),4,0,,Reportable
4802016,48,Lone Parent,5,0,,Reportable
4802018,48,Below LIM,1,0,0.0,Reportable
4802018,48,Indigenous Identity,2,10,4.7,Reportable
4802018,48,Parent(s) Less Than High School,3,45,20.454545454545457,Reportable
4802018,48,Immigrant Parent(s),4,75,34.090909090909086,Reportable
4802018,48,Lone Parent,5,25,11.363636363636363,Reportable
4802019,48,Below LIM,1,65,9.2,Reportable
4802019,48,Indigenous Identity,2,10,1.4,Reportable
4802019,48,Parent(s) Less Than High School,3,90,12.587412587412588,Reportable
4802019,48,Immigrant Parent(s),4,190,26.573426573426573,Reportable
4802019,48,Lone Parent,5,55,7.6923076923076925,Reportable
4802021,48,Below LIM,1,165,23.4,Reportable
4802021,48,Indigenous Identity,2,0,0.0,Reportable
4802021,48,Parent(s) Less Than High School,3,365,52.142857142857146,Reportable
4802021,48,Immigrant Parent(s),4,440,62.857142857142854,Reportable
4802021,48,Lone Parent,5,10,1.4285714285714286,Reportable
4802022,48,Below LIM,1,60,8.3,Reportable
4802022,48,Indigenous Identity,2,20,2.8,Reportable
4802022,48,Parent(s) Less Than High School,3,185,25.34246575342466,Reportable
4802022,48,Immigrant Parent(s),4,315,43.15068493150685,Reportable
4802022,48,Lone Parent,5,110,15.068493150684931,Reportable
4802023,48,Below LIM,1,0,0.0,Reportable
4802023,48,Indigenous Identity,2,0,0.0,Reportable
4802023,48,Parent(s) Less Than High School,3,65,44.827586206896555,Reportable
4802023,48,Immigrant Parent(s),4,75,51.724137931034484,Reportable
4802023,48,Lone Parent,5,0,0.0,Reportable
4802029,48,Below LIM,1,0,0.0,Reportable
4802029,48,Indigenous Identity,2,0,0.0,Reportable
4802029,48,Parent(s) Less Than High School,3,125,80.64516129032258,Reportable
4802029,48,Immigrant Parent(s),4,120,77.41935483870968,Reportable
4802029,48,Lone Parent,5,10,6.451612903225806,Reportable
4802031,48,Below LIM,1,110,25.0,Reportable
4802031,48,Indigenous Identity,2,10,2.3,Reportable
4802031,48,Parent(s) Less Than High School,3,120,26.96629213483146,Reportable
4802031,48,Immigrant Parent(s),4,180,40.44943820224719,Reportable
4802031,48,Lone Parent,5,30,6.741573033707865,Reportable
4802034,48,Below LIM,1,180,14.1,Reportable
4802034,48,Indigenous Identity,2,30,2.4,Reportable
4802034,48,Parent(s) Less Than High School,3,225,17.647058823529413,Reportable
4802034,48,Immigrant Parent(s),4,840,65.88235294117646,Reportable
4802034,48,Lone Parent,5,285,22.35294117647059,Reportable
4802036,48,Below LIM,1,0,0.0,Reportable
4802036,48,Indigenous Identity,2,0,0.0,Reportable
4802036,48,Parent(s) Less Than High School,3,15,16.666666666666664,Reportable
4802036,48,Immigrant Parent(s),4,20,22.22222222222222,Reportable
4802036,48,Lone Parent,5,10,11.11111111111111,Reportable
4802038,48,Below LIM,1,0,0.0,Reportable
4802038,48,Indigenous Identity,2,0,0.0,Reportable
4802038,48,Parent(s) Less Than High School,3,15,42.857142857142854,Reportable
4802038,48,Immigrant Parent(s),4,0,0.0,Reportable
4802038,48,Lone Parent,5,0,0.0,Reportable
4802039,48,Below LIM,1,0,0.0,Reportable
4802039,48,Indigenous Identity,2,0,0.0,Reportable
4802039,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4802039,48,Immigrant Parent(s),4,0,0.0,Reportable
4802039,48,Lone Parent,5,0,0.0,Reportable
4803001,48,Below LIM,1,35,14.6,Reportable
4803001,48,Indigenous Identity,2,10,4.2,Reportable
4803001,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803001,48,Immigrant Parent(s),4,20,8.333333333333332,Reportable
4803001,48,Lone Parent,5,15,6.25,Reportable
4803002,48,Below LIM,1,55,25.0,Reportable
4803002,48,Indigenous Identity,2,0,0.0,Reportable
4803002,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803002,48,Immigrant Parent(s),4,10,4.444444444444445,Reportable
4803002,48,Lone Parent,5,25,11.11111111111111,Reportable
4803003,48,Below LIM,1,,,Suppressed
4803003,48,Indigenous Identity,2,0,0.0,Reportable
4803003,48,Parent(s) Less Than High School,3,0,,Reportable
4803003,48,Immigrant Parent(s),4,0,,Reportable
4803003,48,Lone Parent,5,0,,Reportable
4803004,48,Below LIM,1,35,14.0,Reportable
4803004,48,Indigenous Identity,2,50,20.0,Reportable
4803004,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803004,48,Immigrant Parent(s),4,10,4.0,Reportable
4803004,48,Lone Parent,5,30,12.0,Reportable
4803006,48,Below LIM,1,0,0.0,Reportable
4803006,48,Indigenous Identity,2,0,0.0,Reportable
4803006,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803006,48,Immigrant Parent(s),4,0,0.0,Reportable
4803006,48,Lone Parent,5,0,0.0,Reportable
4803008,48,Below LIM,1,,,Suppressed
4803008,48,Indigenous Identity,2,0,0.0,Reportable
4803008,48,Parent(s) Less Than High School,3,0,,Reportable
4803008,48,Immigrant Parent(s),4,0,,Reportable
4803008,48,Lone Parent,5,0,,Reportable
4803011,48,Below LIM,1,0,0.0,Reportable
4803011,48,Indigenous Identity,2,15,10.3,Reportable
4803011,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803011,48,Immigrant Parent(s),4,20,13.793103448275861,Reportable
4803011,48,Lone Parent,5,10,6.896551724137931,Reportable
4803014,48,Below LIM,1,60,20.7,Reportable
4803014,48,Indigenous Identity,2,35,12.1,Reportable
4803014,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803014,48,Immigrant Parent(s),4,10,3.4482758620689653,Reportable
4803014,48,Lone Parent,5,50,17.24137931034483,Reportable
4803016,48,Below LIM,1,,,Suppressed
4803016,48,Indigenous Identity,2,0,0.0,Reportable
4803016,48,Parent(s) Less Than High School,3,0,,Reportable
4803016,48,Immigrant Parent(s),4,0,,Reportable
4803016,48,Lone Parent,5,0,,Reportable
4803018,48,Below LIM,1,65,19.4,Reportable
4803018,48,Indigenous Identity,2,35,10.4,Reportable
4803018,48,Parent(s) Less Than High School,3,15,4.477611940298507,Reportable
4803018,48,Immigrant Parent(s),4,90,26.865671641791046,Reportable
4803018,48,Lone Parent,5,0,0.0,Reportable
4803019,48,Below LIM,1,15,5.9,Reportable
4803019,48,Indigenous Identity,2,55,21.6,Reportable
4803019,48,Parent(s) Less Than High School,3,10,4.0,Reportable
4803019,48,Immigrant Parent(s),4,40,16.0,Reportable
4803019,48,Lone Parent,5,25,10.0,Reportable
4803022,48,Below LIM,1,35,18.9,Reportable
4803022,48,Indigenous Identity,2,0,0.0,Reportable
4803022,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803022,48,Immigrant Parent(s),4,40,21.62162162162162,Reportable
4803022,48,Lone Parent,5,40,21.62162162162162,Reportable
4803024,48,Below LIM,1,0,0.0,Reportable
4803024,48,Indigenous Identity,2,0,0.0,Reportable
4803024,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803024,48,Immigrant Parent(s),4,0,0.0,Reportable
4803024,48,Lone Parent,5,0,0.0,Reportable
4803026,48,Below LIM,1,0,0.0,Reportable
4803026,48,Indigenous Identity,2,20,17.4,Reportable
4803026,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4803026,48,Immigrant Parent(s),4,10,8.695652173913043,Reportable
4803026,48,Lone Parent,5,25,21.73913043478261,Reportable
4803801,48,Below LIM,1,50,38.5,Reportable
4803801,48,Indigenous Identity,2,130,100.0,Reportable
4803801,48,Parent(s) Less Than High School,3,50,38.46153846153847,Reportable
4803801,48,Immigrant Parent(s),4,,,Suppressed
4803801,48,Lone Parent,5,,,Missing
4803802,48,Below LIM,1,125,41.0,Reportable
4803802,48,Indigenous Identity,2,305,100.0,Reportable
4803802,48,Parent(s) Less Than High School,3,60,19.672131147540984,Reportable
4803802,48,Immigrant Parent(s),4,,,Suppressed
4803802,48,Lone Parent,5,,,Missing
4803803,48,Below LIM,1,,,Suppressed
4803803,48,Indigenous Identity,2,,,Suppressed
4803803,48,Parent(s) Less Than High School,3,,,Suppressed
4803803,48,Immigrant Parent(s),4,,,Suppressed
4803803,48,Lone Parent,5,,,Suppressed
4803805,48,Below LIM,1,,,Suppressed
4803805,48,Indigenous Identity,2,,,Suppressed
4803805,48,Parent(s) Less Than High School,3,,,Suppressed
4803805,48,Immigrant Parent(s),4,,,Suppressed
4803805,48,Lone Parent,5,,,Suppressed
4804001,48,Below LIM,1,0,0.0,Reportable
4804001,48,Indigenous Identity,2,0,0.0,Reportable
4804001,48,Parent(s) Less Than High School,3,0,,Reportable
4804001,48,Immigrant Parent(s),4,0,,Reportable
4804001,48,Lone Parent,5,0,,Reportable
4804004,48,Below LIM,1,0,0.0,Reportable
4804004,48,Indigenous Identity,2,0,0.0,Reportable
4804004,48,Parent(s) Less Than High School,3,20,13.793103448275861,Reportable
4804004,48,Immigrant Parent(s),4,0,0.0,Reportable
4804004,48,Lone Parent,5,0,0.0,Reportable
4804006,48,Below LIM,1,,,Suppressed
4804006,48,Indigenous Identity,2,0,0.0,Reportable
4804006,48,Parent(s) Less Than High School,3,0,,Reportable
4804006,48,Immigrant Parent(s),4,0,,Reportable
4804006,48,Lone Parent,5,0,,Reportable
4804011,48,Below LIM,1,0,0.0,Reportable
4804011,48,Indigenous Identity,2,0,0.0,Reportable
4804011,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4804011,48,Immigrant Parent(s),4,10,8.0,Reportable
4804011,48,Lone Parent,5,10,8.0,Reportable
4804012,48,Below LIM,1,0,0.0,Reportable
4804012,48,Indigenous Identity,2,0,0.0,Reportable
4804012,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4804012,48,Immigrant Parent(s),4,0,0.0,Reportable
4804012,48,Lone Parent,5,0,0.0,Reportable
4804014,48,Below LIM,1,0,0.0,Reportable
4804014,48,Indigenous Identity,2,20,30.8,Reportable
4804014,48,Parent(s) Less Than High School,3,0,0.0,Reportable
4804014,48,Immigrant Parent(s),4,0,0.0,Reportable
4804014,48,Lone Parent,5,0,0.0,Reportable
4804019,48,Below LIM,1,,,Suppressed
4804019,48,Indigenous Identity,2,0,0.0,Reportable
4804019,48,Parent(s) Less Than High School,3,0,,Reportable
4804019,48,Immigrant Parent(s),4,0,,Reportable
4804019,48,Lone Parent,5,0,,Reportable
4804020,48,Below LIM,1,0,0.0,Reportable
4804020,48,Indigenous Identity,2,10,11.1,Reportable
4804020,48,Parent(s) Less Than High School,3,0,0.0,Reportable
