Record Type,Province Code,Province Name,Is Canada,Population in Census Families,Children Aged 0 to 5,Population Status,Children Status,CSD Number,CSD Name,MIZ Identifier,MIZ Label,MIZ Analysis Label,Geography Type,Child Population Band,Child Population Band Sort,Public Denominator Flag,MIZ Status,Province Status,Indicator,Indicator Short Name,Indicator Description,Indicator Sort,Children Count,Percent,Value Status,Note Number,Note
CSD,46,Manitoba,,6405,470,Reportable,Reportable,4614036,Rockwood,4,Strong MIZ,Strong MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,4320,280,Reportable,Reportable,4614039,Stonewall,4,Strong MIZ,Strong MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,835,40,Reportable,Reportable,4614042,Teulon,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,4255,385,Reportable,Reportable,4615020,Neepawa,6,Weak MIZ,Weak MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1595,135,Reportable,Reportable,4615032,Oakview,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1055,50,Reportable,Reportable,4615037,Hamiota,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,375,65,Reportable,Reportable,4615042,Birdtail Creek 57,7,No MIZ,No MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,680,70,Reportable,Reportable,4615047,Ellice-Archie,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,,,Suppressed,Suppressed,4615049,Gambler 63 (Part),7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1590,175,Reportable,Reportable,4615056,Prairie View,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1440,105,Reportable,Reportable,4615063,Yellowhead,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,375,60,Reportable,Reportable,4615067,Keeseekoowenin 61,7,No MIZ,No MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1470,45,Reportable,Reportable,4615070,Harrison Park,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,320,40,Reportable,Reportable,4615071,Rolling River 67,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,55,,Reportable,Suppressed,4615072,Rolling River 67B,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,895,55,Reportable,Reportable,4615074,Minto-Odanah,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,2035,180,Reportable,Reportable,4615075,Minnedosa,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1085,100,Reportable,Reportable,4615078,Rosedale,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,795,70,Reportable,Reportable,4615092,Clanwilliam-Erickson,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,765,60,Reportable,Reportable,4616005,Rossburn,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1175,210,Reportable,Reportable,4616017,Waywayseecappo First Nation,7,No MIZ,No MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1210,105,Reportable,Reportable,4616020,Riding Mountain West,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,55,,Reportable,Suppressed,4616025,Gambler 63 (Part),7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,2020,185,Reportable,Reportable,4616030,Russell-Binscarth,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,300,40,Reportable,Reportable,4616046,Valley River 63A,7,No MIZ,No MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,2400,185,Reportable,Reportable,4616048,Hillsburg-Roblin-Shell River,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,975,85,Reportable,Reportable,4617026,Alonsa,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1350,200,Reportable,Reportable,4617029,Ebb and Flow 52,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,595,65,Reportable,Reportable,4617035,McCreary,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1200,100,Reportable,Reportable,4617041,Ste. Rose,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1885,90,Reportable,Reportable,4617048,Dauphin,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,6165,615,Reportable,Reportable,4617050,Dauphin,6,Weak MIZ,Weak MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1080,35,Reportable,Reportable,4617054,Gilbert Plains,6,Weak MIZ,Weak MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1050,75,Reportable,Reportable,4617058,Grandview,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,530,60,Reportable,Reportable,4617064,Ethelbert,7,No MIZ,No MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1090,115,Reportable,Reportable,4617072,Mossey River,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,985,95,Reportable,Reportable,4617075,Lakeshore,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,120,,Reportable,Suppressed,4617092,"Division No. 17, Unorganized",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,5275,240,Reportable,Reportable,4618031,Gimli,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1045,35,Reportable,Reportable,4618034,Winnipeg Beach,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1640,125,Reportable,Reportable,4618037,Armstrong,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1175,105,Reportable,Reportable,4618040,St. Laurent,4,Strong MIZ,Strong MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1030,90,Reportable,Reportable,4618044,Coldwell,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,760,125,Reportable,Reportable,4618055,Dog Creek 46,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1700,105,Reportable,Reportable,4618056,West Interlake,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1010,95,Reportable,Reportable,4618060,Grahamdale,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,790,145,Reportable,Reportable,4618061,Obushkudayang,7,No MIZ,No MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,510,100,Reportable,Reportable,4618063,Little Saskatchewan 48,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,985,160,Reportable,Reportable,4618067,Fairford 50,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,1330,160,Reportable,Reportable,4618068,Fisher,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,925,90,Reportable,Reportable,4618074,Arborg,6,Weak MIZ,Weak MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,2890,325,Reportable,Reportable,4618076,Bifrost-Riverton,6,Weak MIZ,Weak MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,175,,Reportable,Suppressed,4618091,"Division No. 18, Unorganized, East Part",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,,,Suppressed,Suppressed,4618093,"Division No. 18, Unorganized, West Part",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,46,Manitoba,,85,,Reportable,Suppressed,4619040,Shoal River 65B,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
